category,file_name,full_path,augment_type
hungry,5E01DC60-1DE3-4AF9-A661-7F649EAE457D-1430141106-1.0-m-26-hu_noise0.006.wav,/kaggle/working/augmented_audio/hungry/5E01DC60-1DE3-4AF9-A661-7F649EAE457D-1430141106-1.0-m-26-hu_noise0.006.wav,noise_0.006
hungry,5afc6a14-a9d8-45f8-b31d-c79dd87cc8c6-1430757081034-1.7-m-48-hu_speed0.90.wav,/kaggle/working/augmented_audio/hungry/5afc6a14-a9d8-45f8-b31d-c79dd87cc8c6-1430757081034-1.7-m-48-hu_speed0.90.wav,speed_0.90
hungry,5afc6a14-a9d8-45f8-b31d-c79dd87cc8c6-1430757081034-1.7-m-48-hu_speed1.10.wav,/kaggle/working/augmented_audio/hungry/5afc6a14-a9d8-45f8-b31d-c79dd87cc8c6-1430757081034-1.7-m-48-hu_speed1.10.wav,speed_1.10
hungry,5afc6a14-a9d8-45f8-b31d-c79dd87cc8c6-1430757081034-1.7-m-48-hu_noise0.003.wav,/kaggle/working/augmented_audio/hungry/5afc6a14-a9d8-45f8-b31d-c79dd87cc8c6-1430757081034-1.7-m-48-hu_noise0.003.wav,noise_0.003
hungry,5afc6a14-a9d8-45f8-b31d-c79dd87cc8c6-1430757081034-1.7-m-48-hu_noise0.006.wav,/kaggle/working/augmented_audio/hungry/5afc6a14-a9d8-45f8-b31d-c79dd87cc8c6-1430757081034-1.7-m-48-hu_noise0.006.wav,noise_0.006
hungry,aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436982075169_speed0.90.wav,/kaggle/working/augmented_audio/hungry/aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436982075169_speed0.90.wav,speed_0.90
hungry,aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436982075169_speed1.10.wav,/kaggle/working/augmented_audio/hungry/aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436982075169_speed1.10.wav,speed_1.10
hungry,aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436982075169_noise0.003.wav,/kaggle/working/augmented_audio/hungry/aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436982075169_noise0.003.wav,noise_0.003
hungry,aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436982075169_noise0.006.wav,/kaggle/working/augmented_audio/hungry/aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436982075169_noise0.006.wav,noise_0.006
hungry,40a4c760-facf-4911-b0a6-22eccc3ab18d-1430466393384-1.7-f-26-hu_speed0.90.wav,/kaggle/working/augmented_audio/hungry/40a4c760-facf-4911-b0a6-22eccc3ab18d-1430466393384-1.7-f-26-hu_speed0.90.wav,speed_0.90
hungry,40a4c760-facf-4911-b0a6-22eccc3ab18d-1430466393384-1.7-f-26-hu_speed1.10.wav,/kaggle/working/augmented_audio/hungry/40a4c760-facf-4911-b0a6-22eccc3ab18d-1430466393384-1.7-f-26-hu_speed1.10.wav,speed_1.10
hungry,40a4c760-facf-4911-b0a6-22eccc3ab18d-1430466393384-1.7-f-26-hu_noise0.003.wav,/kaggle/working/augmented_audio/hungry/40a4c760-facf-4911-b0a6-22eccc3ab18d-1430466393384-1.7-f-26-hu_noise0.003.wav,noise_0.003
hungry,40a4c760-facf-4911-b0a6-22eccc3ab18d-1430466393384-1.7-f-26-hu_noise0.006.wav,/kaggle/working/augmented_audio/hungry/40a4c760-facf-4911-b0a6-22eccc3ab18d-1430466393384-1.7-f-26-hu_noise0.006.wav,noise_0.006
hungry,b4c460d8-bd6b-4017-9bb8-2ae4ff0c5af1-1432751065608-1.7-f-26-hu_speed0.90.wav,/kaggle/working/augmented_audio/hungry/b4c460d8-bd6b-4017-9bb8-2ae4ff0c5af1-1432751065608-1.7-f-26-hu_speed0.90.wav,speed_0.90
hungry,b4c460d8-bd6b-4017-9bb8-2ae4ff0c5af1-1432751065608-1.7-f-26-hu_speed1.10.wav,/kaggle/working/augmented_audio/hungry/b4c460d8-bd6b-4017-9bb8-2ae4ff0c5af1-1432751065608-1.7-f-26-hu_speed1.10.wav,speed_1.10
hungry,b4c460d8-bd6b-4017-9bb8-2ae4ff0c5af1-1432751065608-1.7-f-26-hu_noise0.003.wav,/kaggle/working/augmented_audio/hungry/b4c460d8-bd6b-4017-9bb8-2ae4ff0c5af1-1432751065608-1.7-f-26-hu_noise0.003.wav,noise_0.003
hungry,b4c460d8-bd6b-4017-9bb8-2ae4ff0c5af1-1432751065608-1.7-f-26-hu_noise0.006.wav,/kaggle/working/augmented_audio/hungry/b4c460d8-bd6b-4017-9bb8-2ae4ff0c5af1-1432751065608-1.7-f-26-hu_noise0.006.wav,noise_0.006
hungry,9fe37482-6a64-401d-b8b9-3e47d6ed9ac0-1430047362195-1.7-f-26-hu_speed0.90.wav,/kaggle/working/augmented_audio/hungry/9fe37482-6a64-401d-b8b9-3e47d6ed9ac0-1430047362195-1.7-f-26-hu_speed0.90.wav,speed_0.90
hungry,9fe37482-6a64-401d-b8b9-3e47d6ed9ac0-1430047362195-1.7-f-26-hu_speed1.10.wav,/kaggle/working/augmented_audio/hungry/9fe37482-6a64-401d-b8b9-3e47d6ed9ac0-1430047362195-1.7-f-26-hu_speed1.10.wav,speed_1.10
hungry,9fe37482-6a64-401d-b8b9-3e47d6ed9ac0-1430047362195-1.7-f-26-hu_noise0.003.wav,/kaggle/working/augmented_audio/hungry/9fe37482-6a64-401d-b8b9-3e47d6ed9ac0-1430047362195-1.7-f-26-hu_noise0.003.wav,noise_0.003
hungry,9fe37482-6a64-401d-b8b9-3e47d6ed9ac0-1430047362195-1.7-f-26-hu_noise0.006.wav,/kaggle/working/augmented_audio/hungry/9fe37482-6a64-401d-b8b9-3e47d6ed9ac0-1430047362195-1.7-f-26-hu_noise0.006.wav,noise_0.006
hungry,d1e236a0-e030-4137-9030-5625026cd098-1430477960643-1.2-m-04-hu_speed0.90.wav,/kaggle/working/augmented_audio/hungry/d1e236a0-e030-4137-9030-5625026cd098-1430477960643-1.2-m-04-hu_speed0.90.wav,speed_0.90
hungry,d1e236a0-e030-4137-9030-5625026cd098-1430477960643-1.2-m-04-hu_speed1.10.wav,/kaggle/working/augmented_audio/hungry/d1e236a0-e030-4137-9030-5625026cd098-1430477960643-1.2-m-04-hu_speed1.10.wav,speed_1.10
hungry,d1e236a0-e030-4137-9030-5625026cd098-1430477960643-1.2-m-04-hu_noise0.003.wav,/kaggle/working/augmented_audio/hungry/d1e236a0-e030-4137-9030-5625026cd098-1430477960643-1.2-m-04-hu_noise0.003.wav,noise_0.003
hungry,d1e236a0-e030-4137-9030-5625026cd098-1430477960643-1.2-m-04-hu_noise0.006.wav,/kaggle/working/augmented_audio/hungry/d1e236a0-e030-4137-9030-5625026cd098-1430477960643-1.2-m-04-hu_noise0.006.wav,noise_0.006
hungry,045C5483-69E1-4BEC-B1D8-9286D174B9B2-1430102996-1.0-m-04-hu_speed0.90.wav,/kaggle/working/augmented_audio/hungry/045C5483-69E1-4BEC-B1D8-9286D174B9B2-1430102996-1.0-m-04-hu_speed0.90.wav,speed_0.90
hungry,045C5483-69E1-4BEC-B1D8-9286D174B9B2-1430102996-1.0-m-04-hu_speed1.10.wav,/kaggle/working/augmented_audio/hungry/045C5483-69E1-4BEC-B1D8-9286D174B9B2-1430102996-1.0-m-04-hu_speed1.10.wav,speed_1.10
hungry,045C5483-69E1-4BEC-B1D8-9286D174B9B2-1430102996-1.0-m-04-hu_noise0.003.wav,/kaggle/working/augmented_audio/hungry/045C5483-69E1-4BEC-B1D8-9286D174B9B2-1430102996-1.0-m-04-hu_noise0.003.wav,noise_0.003
hungry,045C5483-69E1-4BEC-B1D8-9286D174B9B2-1430102996-1.0-m-04-hu_noise0.006.wav,/kaggle/working/augmented_audio/hungry/045C5483-69E1-4BEC-B1D8-9286D174B9B2-1430102996-1.0-m-04-hu_noise0.006.wav,noise_0.006
hungry,aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1437166513710-1.7-f-04-hu_speed0.90.wav,/kaggle/working/augmented_audio/hungry/aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1437166513710-1.7-f-04-hu_speed0.90.wav,speed_0.90
hungry,aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1437166513710-1.7-f-04-hu_speed1.10.wav,/kaggle/working/augmented_audio/hungry/aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1437166513710-1.7-f-04-hu_speed1.10.wav,speed_1.10
hungry,aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1437166513710-1.7-f-04-hu_noise0.003.wav,/kaggle/working/augmented_audio/hungry/aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1437166513710-1.7-f-04-hu_noise0.003.wav,noise_0.003
hungry,aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1437166513710-1.7-f-04-hu_noise0.006.wav,/kaggle/working/augmented_audio/hungry/aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1437166513710-1.7-f-04-hu_noise0.006.wav,noise_0.006
hungry,6639C63C-F634-489C-91B3-E3DB5930EFD5-1431370278-1.1-m-04-hu_speed0.90.wav,/kaggle/working/augmented_audio/hungry/6639C63C-F634-489C-91B3-E3DB5930EFD5-1431370278-1.1-m-04-hu_speed0.90.wav,speed_0.90
hungry,6639C63C-F634-489C-91B3-E3DB5930EFD5-1431370278-1.1-m-04-hu_speed1.10.wav,/kaggle/working/augmented_audio/hungry/6639C63C-F634-489C-91B3-E3DB5930EFD5-1431370278-1.1-m-04-hu_speed1.10.wav,speed_1.10
hungry,6639C63C-F634-489C-91B3-E3DB5930EFD5-1431370278-1.1-m-04-hu_noise0.003.wav,/kaggle/working/augmented_audio/hungry/6639C63C-F634-489C-91B3-E3DB5930EFD5-1431370278-1.1-m-04-hu_noise0.003.wav,noise_0.003
hungry,6639C63C-F634-489C-91B3-E3DB5930EFD5-1431370278-1.1-m-04-hu_noise0.006.wav,/kaggle/working/augmented_audio/hungry/6639C63C-F634-489C-91B3-E3DB5930EFD5-1431370278-1.1-m-04-hu_noise0.006.wav,noise_0.006
hungry,10A40438-09AA-4A21-83B4-8119F03F7A11-1430848101-1.0-f-26-hu_speed0.90.wav,/kaggle/working/augmented_audio/hungry/10A40438-09AA-4A21-83B4-8119F03F7A11-1430848101-1.0-f-26-hu_speed0.90.wav,speed_0.90
hungry,10A40438-09AA-4A21-83B4-8119F03F7A11-1430848101-1.0-f-26-hu_speed1.10.wav,/kaggle/working/augmented_audio/hungry/10A40438-09AA-4A21-83B4-8119F03F7A11-1430848101-1.0-f-26-hu_speed1.10.wav,speed_1.10
hungry,10A40438-09AA-4A21-83B4-8119F03F7A11-1430848101-1.0-f-26-hu_noise0.003.wav,/kaggle/working/augmented_audio/hungry/10A40438-09AA-4A21-83B4-8119F03F7A11-1430848101-1.0-f-26-hu_noise0.003.wav,noise_0.003
hungry,10A40438-09AA-4A21-83B4-8119F03F7A11-1430848101-1.0-f-26-hu_noise0.006.wav,/kaggle/working/augmented_audio/hungry/10A40438-09AA-4A21-83B4-8119F03F7A11-1430848101-1.0-f-26-hu_noise0.006.wav,noise_0.006
hungry,85FAB169-4DCC-406D-AC93-2F6A8D797DAB-1437632141-1_speed0.90.wav,/kaggle/working/augmented_audio/hungry/85FAB169-4DCC-406D-AC93-2F6A8D797DAB-1437632141-1_speed0.90.wav,speed_0.90
hungry,85FAB169-4DCC-406D-AC93-2F6A8D797DAB-1437632141-1_speed1.10.wav,/kaggle/working/augmented_audio/hungry/85FAB169-4DCC-406D-AC93-2F6A8D797DAB-1437632141-1_speed1.10.wav,speed_1.10
hungry,85FAB169-4DCC-406D-AC93-2F6A8D797DAB-1437632141-1_noise0.003.wav,/kaggle/working/augmented_audio/hungry/85FAB169-4DCC-406D-AC93-2F6A8D797DAB-1437632141-1_noise0.003.wav,noise_0.003
hungry,85FAB169-4DCC-406D-AC93-2F6A8D797DAB-1437632141-1_noise0.006.wav,/kaggle/working/augmented_audio/hungry/85FAB169-4DCC-406D-AC93-2F6A8D797DAB-1437632141-1_noise0.006.wav,noise_0.006
hungry,46002244-7304-45DC-BF69-B6EC2BB25009-1436902364-1.1-f-48-hu_speed0.90.wav,/kaggle/working/augmented_audio/hungry/46002244-7304-45DC-BF69-B6EC2BB25009-1436902364-1.1-f-48-hu_speed0.90.wav,speed_0.90
hungry,46002244-7304-45DC-BF69-B6EC2BB25009-1436902364-1.1-f-48-hu_speed1.10.wav,/kaggle/working/augmented_audio/hungry/46002244-7304-45DC-BF69-B6EC2BB25009-1436902364-1.1-f-48-hu_speed1.10.wav,speed_1.10
hungry,46002244-7304-45DC-BF69-B6EC2BB25009-1436902364-1.1-f-48-hu_noise0.003.wav,/kaggle/working/augmented_audio/hungry/46002244-7304-45DC-BF69-B6EC2BB25009-1436902364-1.1-f-48-hu_noise0.003.wav,noise_0.003
hungry,46002244-7304-45DC-BF69-B6EC2BB25009-1436902364-1.1-f-48-hu_noise0.006.wav,/kaggle/working/augmented_audio/hungry/46002244-7304-45DC-BF69-B6EC2BB25009-1436902364-1.1-f-48-hu_noise0.006.wav,noise_0.006
hungry,4CD5903D-E2CE-401E-B898-D873C763F44B-1430727653-1.0-m-26-hu_speed0.90.wav,/kaggle/working/augmented_audio/hungry/4CD5903D-E2CE-401E-B898-D873C763F44B-1430727653-1.0-m-26-hu_speed0.90.wav,speed_0.90
hungry,4CD5903D-E2CE-401E-B898-D873C763F44B-1430727653-1.0-m-26-hu_speed1.10.wav,/kaggle/working/augmented_audio/hungry/4CD5903D-E2CE-401E-B898-D873C763F44B-1430727653-1.0-m-26-hu_speed1.10.wav,speed_1.10
hungry,4CD5903D-E2CE-401E-B898-D873C763F44B-1430727653-1.0-m-26-hu_noise0.003.wav,/kaggle/working/augmented_audio/hungry/4CD5903D-E2CE-401E-B898-D873C763F44B-1430727653-1.0-m-26-hu_noise0.003.wav,noise_0.003
hungry,4CD5903D-E2CE-401E-B898-D873C763F44B-1430727653-1.0-m-26-hu_noise0.006.wav,/kaggle/working/augmented_audio/hungry/4CD5903D-E2CE-401E-B898-D873C763F44B-1430727653-1.0-m-26-hu_noise0.006.wav,noise_0.006
hungry,3941D08C-5A97-48A4-8830-091D878137F6-1430099813-1.0-m-72-hu_speed0.90.wav,/kaggle/working/augmented_audio/hungry/3941D08C-5A97-48A4-8830-091D878137F6-1430099813-1.0-m-72-hu_speed0.90.wav,speed_0.90
hungry,3941D08C-5A97-48A4-8830-091D878137F6-1430099813-1.0-m-72-hu_speed1.10.wav,/kaggle/working/augmented_audio/hungry/3941D08C-5A97-48A4-8830-091D878137F6-1430099813-1.0-m-72-hu_speed1.10.wav,speed_1.10
hungry,3941D08C-5A97-48A4-8830-091D878137F6-1430099813-1.0-m-72-hu_noise0.003.wav,/kaggle/working/augmented_audio/hungry/3941D08C-5A97-48A4-8830-091D878137F6-1430099813-1.0-m-72-hu_noise0.003.wav,noise_0.003
hungry,3941D08C-5A97-48A4-8830-091D878137F6-1430099813-1.0-m-72-hu_noise0.006.wav,/kaggle/working/augmented_audio/hungry/3941D08C-5A97-48A4-8830-091D878137F6-1430099813-1.0-m-72-hu_noise0.006.wav,noise_0.006
hungry,89964233-cbdb-4f34-a819-5f4b5ce3f5f5-1430049868816-1.7-f-04-hu_speed0.90.wav,/kaggle/working/augmented_audio/hungry/89964233-cbdb-4f34-a819-5f4b5ce3f5f5-1430049868816-1.7-f-04-hu_speed0.90.wav,speed_0.90
hungry,89964233-cbdb-4f34-a819-5f4b5ce3f5f5-1430049868816-1.7-f-04-hu_speed1.10.wav,/kaggle/working/augmented_audio/hungry/89964233-cbdb-4f34-a819-5f4b5ce3f5f5-1430049868816-1.7-f-04-hu_speed1.10.wav,speed_1.10
hungry,89964233-cbdb-4f34-a819-5f4b5ce3f5f5-1430049868816-1.7-f-04-hu_noise0.003.wav,/kaggle/working/augmented_audio/hungry/89964233-cbdb-4f34-a819-5f4b5ce3f5f5-1430049868816-1.7-f-04-hu_noise0.003.wav,noise_0.003
hungry,89964233-cbdb-4f34-a819-5f4b5ce3f5f5-1430049868816-1.7-f-04-hu_noise0.006.wav,/kaggle/working/augmented_audio/hungry/89964233-cbdb-4f34-a819-5f4b5ce3f5f5-1430049868816-1.7-f-04-hu_noise0.006.wav,noise_0.006
hungry,999bf14b-e417-4b44-b746-9253f81efe38-1431013054417-1.7-m-26-hu_speed0.90.wav,/kaggle/working/augmented_audio/hungry/999bf14b-e417-4b44-b746-9253f81efe38-1431013054417-1.7-m-26-hu_speed0.90.wav,speed_0.90
hungry,999bf14b-e417-4b44-b746-9253f81efe38-1431013054417-1.7-m-26-hu_speed1.10.wav,/kaggle/working/augmented_audio/hungry/999bf14b-e417-4b44-b746-9253f81efe38-1431013054417-1.7-m-26-hu_speed1.10.wav,speed_1.10
hungry,999bf14b-e417-4b44-b746-9253f81efe38-1431013054417-1.7-m-26-hu_noise0.003.wav,/kaggle/working/augmented_audio/hungry/999bf14b-e417-4b44-b746-9253f81efe38-1431013054417-1.7-m-26-hu_noise0.003.wav,noise_0.003
hungry,999bf14b-e417-4b44-b746-9253f81efe38-1431013054417-1.7-m-26-hu_noise0.006.wav,/kaggle/working/augmented_audio/hungry/999bf14b-e417-4b44-b746-9253f81efe38-1431013054417-1.7-m-26-hu_noise0.006.wav,noise_0.006
hungry,323cab80-2551-4a46-8c3d-62c7a5264afa-1430382588301-1.7-m-22-hu_speed0.90.wav,/kaggle/working/augmented_audio/hungry/323cab80-2551-4a46-8c3d-62c7a5264afa-1430382588301-1.7-m-22-hu_speed0.90.wav,speed_0.90
hungry,323cab80-2551-4a46-8c3d-62c7a5264afa-1430382588301-1.7-m-22-hu_speed1.10.wav,/kaggle/working/augmented_audio/hungry/323cab80-2551-4a46-8c3d-62c7a5264afa-1430382588301-1.7-m-22-hu_speed1.10.wav,speed_1.10
hungry,323cab80-2551-4a46-8c3d-62c7a5264afa-1430382588301-1.7-m-22-hu_noise0.003.wav,/kaggle/working/augmented_audio/hungry/323cab80-2551-4a46-8c3d-62c7a5264afa-1430382588301-1.7-m-22-hu_noise0.003.wav,noise_0.003
hungry,323cab80-2551-4a46-8c3d-62c7a5264afa-1430382588301-1.7-m-22-hu_noise0.006.wav,/kaggle/working/augmented_audio/hungry/323cab80-2551-4a46-8c3d-62c7a5264afa-1430382588301-1.7-m-22-hu_noise0.006.wav,noise_0.006
hungry,8c66887c-8251-49fa-903b-c02d56405f58-1436856065644_speed0.90.wav,/kaggle/working/augmented_audio/hungry/8c66887c-8251-49fa-903b-c02d56405f58-1436856065644_speed0.90.wav,speed_0.90
hungry,8c66887c-8251-49fa-903b-c02d56405f58-1436856065644_speed1.10.wav,/kaggle/working/augmented_audio/hungry/8c66887c-8251-49fa-903b-c02d56405f58-1436856065644_speed1.10.wav,speed_1.10
hungry,8c66887c-8251-49fa-903b-c02d56405f58-1436856065644_noise0.003.wav,/kaggle/working/augmented_audio/hungry/8c66887c-8251-49fa-903b-c02d56405f58-1436856065644_noise0.003.wav,noise_0.003
hungry,8c66887c-8251-49fa-903b-c02d56405f58-1436856065644_noise0.006.wav,/kaggle/working/augmented_audio/hungry/8c66887c-8251-49fa-903b-c02d56405f58-1436856065644_noise0.006.wav,noise_0.006
hungry,8c920fd0-fa9f-4926-bcac-074767dcbfcd-1436856382717-1.7-m-04-hu_speed0.90.wav,/kaggle/working/augmented_audio/hungry/8c920fd0-fa9f-4926-bcac-074767dcbfcd-1436856382717-1.7-m-04-hu_speed0.90.wav,speed_0.90
hungry,8c920fd0-fa9f-4926-bcac-074767dcbfcd-1436856382717-1.7-m-04-hu_speed1.10.wav,/kaggle/working/augmented_audio/hungry/8c920fd0-fa9f-4926-bcac-074767dcbfcd-1436856382717-1.7-m-04-hu_speed1.10.wav,speed_1.10
hungry,8c920fd0-fa9f-4926-bcac-074767dcbfcd-1436856382717-1.7-m-04-hu_noise0.003.wav,/kaggle/working/augmented_audio/hungry/8c920fd0-fa9f-4926-bcac-074767dcbfcd-1436856382717-1.7-m-04-hu_noise0.003.wav,noise_0.003
hungry,8c920fd0-fa9f-4926-bcac-074767dcbfcd-1436856382717-1.7-m-04-hu_noise0.006.wav,/kaggle/working/augmented_audio/hungry/8c920fd0-fa9f-4926-bcac-074767dcbfcd-1436856382717-1.7-m-04-hu_noise0.006.wav,noise_0.006
hungry,d1e236a0-e030-4137-9030-5625026cd098-1430477951092-1.2-m-04-hu_speed0.90.wav,/kaggle/working/augmented_audio/hungry/d1e236a0-e030-4137-9030-5625026cd098-1430477951092-1.2-m-04-hu_speed0.90.wav,speed_0.90
hungry,d1e236a0-e030-4137-9030-5625026cd098-1430477951092-1.2-m-04-hu_speed1.10.wav,/kaggle/working/augmented_audio/hungry/d1e236a0-e030-4137-9030-5625026cd098-1430477951092-1.2-m-04-hu_speed1.10.wav,speed_1.10
hungry,d1e236a0-e030-4137-9030-5625026cd098-1430477951092-1.2-m-04-hu_noise0.003.wav,/kaggle/working/augmented_audio/hungry/d1e236a0-e030-4137-9030-5625026cd098-1430477951092-1.2-m-04-hu_noise0.003.wav,noise_0.003
hungry,d1e236a0-e030-4137-9030-5625026cd098-1430477951092-1.2-m-04-hu_noise0.006.wav,/kaggle/working/augmented_audio/hungry/d1e236a0-e030-4137-9030-5625026cd098-1430477951092-1.2-m-04-hu_noise0.006.wav,noise_0.006
hungry,818A32F4-D5D8-426C-B88C-81A8154AC81A-1430093571-1.0-m-26-hu_speed0.90.wav,/kaggle/working/augmented_audio/hungry/818A32F4-D5D8-426C-B88C-81A8154AC81A-1430093571-1.0-m-26-hu_speed0.90.wav,speed_0.90
hungry,818A32F4-D5D8-426C-B88C-81A8154AC81A-1430093571-1.0-m-26-hu_speed1.10.wav,/kaggle/working/augmented_audio/hungry/818A32F4-D5D8-426C-B88C-81A8154AC81A-1430093571-1.0-m-26-hu_speed1.10.wav,speed_1.10
hungry,818A32F4-D5D8-426C-B88C-81A8154AC81A-1430093571-1.0-m-26-hu_noise0.003.wav,/kaggle/working/augmented_audio/hungry/818A32F4-D5D8-426C-B88C-81A8154AC81A-1430093571-1.0-m-26-hu_noise0.003.wav,noise_0.003
hungry,818A32F4-D5D8-426C-B88C-81A8154AC81A-1430093571-1.0-m-26-hu_noise0.006.wav,/kaggle/working/augmented_audio/hungry/818A32F4-D5D8-426C-B88C-81A8154AC81A-1430093571-1.0-m-26-hu_noise0.006.wav,noise_0.006
hungry,9fe37482-6a64-401d-b8b9-3e47d6ed9ac0-1430047399844-1.7-f-26-hu_speed0.90.wav,/kaggle/working/augmented_audio/hungry/9fe37482-6a64-401d-b8b9-3e47d6ed9ac0-1430047399844-1.7-f-26-hu_speed0.90.wav,speed_0.90
hungry,9fe37482-6a64-401d-b8b9-3e47d6ed9ac0-1430047399844-1.7-f-26-hu_speed1.10.wav,/kaggle/working/augmented_audio/hungry/9fe37482-6a64-401d-b8b9-3e47d6ed9ac0-1430047399844-1.7-f-26-hu_speed1.10.wav,speed_1.10
hungry,9fe37482-6a64-401d-b8b9-3e47d6ed9ac0-1430047399844-1.7-f-26-hu_noise0.003.wav,/kaggle/working/augmented_audio/hungry/9fe37482-6a64-401d-b8b9-3e47d6ed9ac0-1430047399844-1.7-f-26-hu_noise0.003.wav,noise_0.003
hungry,9fe37482-6a64-401d-b8b9-3e47d6ed9ac0-1430047399844-1.7-f-26-hu_noise0.006.wav,/kaggle/working/augmented_audio/hungry/9fe37482-6a64-401d-b8b9-3e47d6ed9ac0-1430047399844-1.7-f-26-hu_noise0.006.wav,noise_0.006
hungry,52dfc27a-fbc4-4d9f-bbcf-6406c919324a-1430041657947-1.7-m-26-hu_speed0.90.wav,/kaggle/working/augmented_audio/hungry/52dfc27a-fbc4-4d9f-bbcf-6406c919324a-1430041657947-1.7-m-26-hu_speed0.90.wav,speed_0.90
hungry,52dfc27a-fbc4-4d9f-bbcf-6406c919324a-1430041657947-1.7-m-26-hu_speed1.10.wav,/kaggle/working/augmented_audio/hungry/52dfc27a-fbc4-4d9f-bbcf-6406c919324a-1430041657947-1.7-m-26-hu_speed1.10.wav,speed_1.10
hungry,52dfc27a-fbc4-4d9f-bbcf-6406c919324a-1430041657947-1.7-m-26-hu_noise0.003.wav,/kaggle/working/augmented_audio/hungry/52dfc27a-fbc4-4d9f-bbcf-6406c919324a-1430041657947-1.7-m-26-hu_noise0.003.wav,noise_0.003
hungry,52dfc27a-fbc4-4d9f-bbcf-6406c919324a-1430041657947-1.7-m-26-hu_noise0.006.wav,/kaggle/working/augmented_audio/hungry/52dfc27a-fbc4-4d9f-bbcf-6406c919324a-1430041657947-1.7-m-26-hu_noise0.006.wav,noise_0.006
hungry,F3BAEDDA-CDC0-4A65-90EE-5C372CEE4F3B-1437012059-1.1-m-26-hu_speed0.90.wav,/kaggle/working/augmented_audio/hungry/F3BAEDDA-CDC0-4A65-90EE-5C372CEE4F3B-1437012059-1.1-m-26-hu_speed0.90.wav,speed_0.90
hungry,F3BAEDDA-CDC0-4A65-90EE-5C372CEE4F3B-1437012059-1.1-m-26-hu_speed1.10.wav,/kaggle/working/augmented_audio/hungry/F3BAEDDA-CDC0-4A65-90EE-5C372CEE4F3B-1437012059-1.1-m-26-hu_speed1.10.wav,speed_1.10
hungry,F3BAEDDA-CDC0-4A65-90EE-5C372CEE4F3B-1437012059-1.1-m-26-hu_noise0.003.wav,/kaggle/working/augmented_audio/hungry/F3BAEDDA-CDC0-4A65-90EE-5C372CEE4F3B-1437012059-1.1-m-26-hu_noise0.003.wav,noise_0.003
hungry,F3BAEDDA-CDC0-4A65-90EE-5C372CEE4F3B-1437012059-1.1-m-26-hu_noise0.006.wav,/kaggle/working/augmented_audio/hungry/F3BAEDDA-CDC0-4A65-90EE-5C372CEE4F3B-1437012059-1.1-m-26-hu_noise0.006.wav,noise_0.006
hungry,7b23d26e-6f97-4e8b-b520-a9fdde21ee91-1432275312750-1.7-m-48-hu_speed0.90.wav,/kaggle/working/augmented_audio/hungry/7b23d26e-6f97-4e8b-b520-a9fdde21ee91-1432275312750-1.7-m-48-hu_speed0.90.wav,speed_0.90
hungry,7b23d26e-6f97-4e8b-b520-a9fdde21ee91-1432275312750-1.7-m-48-hu_speed1.10.wav,/kaggle/working/augmented_audio/hungry/7b23d26e-6f97-4e8b-b520-a9fdde21ee91-1432275312750-1.7-m-48-hu_speed1.10.wav,speed_1.10
hungry,7b23d26e-6f97-4e8b-b520-a9fdde21ee91-1432275312750-1.7-m-48-hu_noise0.003.wav,/kaggle/working/augmented_audio/hungry/7b23d26e-6f97-4e8b-b520-a9fdde21ee91-1432275312750-1.7-m-48-hu_noise0.003.wav,noise_0.003
hungry,7b23d26e-6f97-4e8b-b520-a9fdde21ee91-1432275312750-1.7-m-48-hu_noise0.006.wav,/kaggle/working/augmented_audio/hungry/7b23d26e-6f97-4e8b-b520-a9fdde21ee91-1432275312750-1.7-m-48-hu_noise0.006.wav,noise_0.006
hungry,8FDA58A7-FDC6-4421-855F-738E6E853E43-1429895742-1.0-m-26-hu_speed0.90.wav,/kaggle/working/augmented_audio/hungry/8FDA58A7-FDC6-4421-855F-738E6E853E43-1429895742-1.0-m-26-hu_speed0.90.wav,speed_0.90
hungry,8FDA58A7-FDC6-4421-855F-738E6E853E43-1429895742-1.0-m-26-hu_speed1.10.wav,/kaggle/working/augmented_audio/hungry/8FDA58A7-FDC6-4421-855F-738E6E853E43-1429895742-1.0-m-26-hu_speed1.10.wav,speed_1.10
hungry,8FDA58A7-FDC6-4421-855F-738E6E853E43-1429895742-1.0-m-26-hu_noise0.003.wav,/kaggle/working/augmented_audio/hungry/8FDA58A7-FDC6-4421-855F-738E6E853E43-1429895742-1.0-m-26-hu_noise0.003.wav,noise_0.003
